measure,feature,feature_value,critical_score
146.0,6.0,null,2
146.0,7.0,0.4666666666666666,5
146.0,9.0,null,3
146.0,10.0,0.16666666666666666,4
146.0,11.0,0.3333333333333333,9
146.0,13.0,0.4166666666666666,6
146.0,14.0,-0.6666666666666666,4
146.0,15.0,0.3333333333333333,6
146.0,17.0,null,1
146.0,18.0,null,4
146.0,19.0,0.7777777777777778,7
147.0,1.0,-0.7222222222222222,5
147.0,2.0,null,3
147.0,4.0,-0.22222222222222224,5
147.0,5.0,-0.5416666666666666,5
147.0,6.0,null,2
147.0,7.0,0.4666666666666666,5
147.0,9.0,null,4
147.0,10.0,0.16666666666666666,6
147.0,11.0,0.3333333333333333,9
147.0,13.0,0.4166666666666666,6
147.0,14.0,-0.6666666666666666,6
147.0,15.0,0.3333333333333333,4
147.0,18.0,null,6
147.0,19.0,0.7777777777777778,6
148.0,1.0,-0.5833333333333333,5
148.0,2.0,null,2
148.0,4.0,-0.22222222222222224,3
148.0,5.0,-0.5416666666666666,3
148.0,6.0,null,2
148.0,7.0,0.4666666666666666,3
148.0,9.0,null,5
148.0,10.0,0.16666666666666666,7
148.0,11.0,0.3333333333333333,9
148.0,12.0,0.3333333333333333,1
148.0,13.0,0.4166666666666666,5
148.0,14.0,-0.6666666666666666,7
148.0,15.0,0.3333333333333333,2
148.0,18.0,null,7
148.0,19.0,0.7777777777777778,5
149.0,1.0,-0.5833333333333333,6
149.0,3.0,null,3
149.0,4.0,-0.22222222222222224,3
149.0,5.0,-0.5416666666666666,1
149.0,7.0,0.4444444444444444,3
149.0,8.0,null,2
149.0,9.0,null,5
149.0,10.0,0.16666666666666666,7
149.0,11.0,0.3333333333333333,9
149.0,12.0,0.3333333333333333,4
149.0,13.0,0.4166666666666666,6
149.0,14.0,-0.6666666666666666,7
149.0,15.0,0.3333333333333333,3
149.0,16.0,null,3
149.0,17.0,null,1
149.0,18.0,null,7
149.0,19.0,0.7777777777777778,5
150.0,1.0,-0.3333333333333333,8
150.0,3.0,null,5
150.0,4.0,-0.22222222222222224,5
150.0,5.0,-0.5238095238095237,2
150.0,7.0,0.42857142857142855,6
150.0,8.0,null,5
150.0,9.0,null,5
150.0,10.0,-0.3333333333333333,6
150.0,11.0,0.3333333333333333,8
150.0,12.0,0.3333333333333333,7
150.0,13.0,0.4,8
150.0,14.0,-0.6666666666666666,7
150.0,15.0,0.3333333333333333,5
150.0,16.0,null,6
150.0,17.0,null,3
150.0,18.0,null,5
150.0,19.0,0.7777777777777778,6
151.0,1.0,-0.3333333333333333,9
151.0,3.0,null,7
151.0,4.0,-0.22222222222222224,7
151.0,5.0,-0.5238095238095237,5
151.0,7.0,0.42857142857142855,8
151.0,8.0,null,7
151.0,9.0,null,4
151.0,10.0,-0.3333333333333333,4
151.0,11.0,0.3333333333333333,6
151.0,12.0,0.3333333333333333,9
151.0,13.0,0.4,9
151.0,14.0,-0.6666666666666666,5
151.0,15.0,0.3333333333333333,7
151.0,16.0,null,8
151.0,17.0,null,3
151.0,18.0,null,3
151.0,19.0,0.7777777777777778,8
152.0,1.0,-0.3333333333333333,9
152.0,2.0,null,1
152.0,3.0,null,9
152.0,4.0,-0.22222222222222224,9
152.0,5.0,-0.5416666666666666,8
152.0,6.0,null,1
152.0,7.0,0.42857142857142855,9
152.0,8.0,null,8
152.0,9.0,null,3
152.0,10.0,-0.3333333333333333,3
152.0,11.0,0.3333333333333333,4
152.0,12.0,0.3333333333333333,9
152.0,13.0,0.4,9
152.0,14.0,-0.6666666666666666,4
152.0,15.0,0.3333333333333333,9
152.0,16.0,null,9
152.0,17.0,null,3
152.0,18.0,null,2
152.0,19.0,0.7777777777777778,8
153.0,1.0,null,9
153.0,2.0,null,3
153.0,3.0,null,9
153.0,4.0,null,9
153.0,5.0,null,9
153.0,6.0,null,3
153.0,7.0,0.6666666666666666,9
153.0,8.0,null,8
153.0,9.0,null,3
153.0,10.0,null,3
153.0,11.0,null,3
153.0,12.0,-0.8333333333333333,9
153.0,13.0,null,9
153.0,14.0,null,4
153.0,15.0,null,9
153.0,16.0,null,9
153.0,17.0,null,1
153.0,18.0,null,3
153.0,19.0,1.0,8
154.0,1.0,null,9
154.0,2.0,null,5
154.0,3.0,null,9
154.0,4.0,null,9
154.0,5.0,null,9
154.0,6.0,null,4
154.0,7.0,0.6666666666666666,9
154.0,8.0,null,8
154.0,9.0,null,5
154.0,10.0,null,6
154.0,11.0,null,5
154.0,12.0,-0.8333333333333333,9
154.0,13.0,null,9
154.0,14.0,null,6
154.0,15.0,null,9
154.0,16.0,null,9
154.0,17.0,null,1
154.0,18.0,null,5
154.0,19.0,1.0,9
155.0,1.0,null,9
155.0,2.0,null,6
155.0,3.0,null,9
155.0,4.0,null,9
155.0,5.0,null,9
155.0,6.0,null,4
155.0,7.0,0.6666666666666666,9
155.0,8.0,null,9
155.0,9.0,null,7
155.0,10.0,null,8
155.0,11.0,null,5
155.0,12.0,-0.8333333333333333,9
155.0,13.0,null,8
155.0,14.0,null,8
155.0,15.0,null,9
155.0,16.0,null,9
155.0,17.0,null,2
155.0,18.0,null,5
155.0,19.0,1.0,9
156.0,1.0,null,9
156.0,2.0,null,3
156.0,3.0,null,8
156.0,4.0,null,9
156.0,5.0,null,8
156.0,6.0,null,2
156.0,7.0,0.6666666666666666,8
156.0,8.0,null,7
156.0,9.0,null,5
156.0,10.0,null,5
156.0,11.0,null,2
156.0,12.0,-0.8333333333333333,9
156.0,13.0,null,6
156.0,14.0,null,7
156.0,15.0,null,9
156.0,16.0,null,7
156.0,17.0,null,3
156.0,18.0,null,2
156.0,19.0,1.0,8
157.0,1.0,null,9
157.0,2.0,null,3
157.0,3.0,null,7
157.0,4.0,null,9
157.0,5.0,null,8
157.0,7.0,0.6666666666666666,8
157.0,8.0,null,5
157.0,9.0,null,3
157.0,10.0,null,5
157.0,12.0,-0.8333333333333333,9
157.0,13.0,null,5
157.0,14.0,null,7
157.0,15.0,null,9
157.0,16.0,null,5
157.0,17.0,null,3
157.0,19.0,1.0,8
158.0,1.0,null,7
158.0,2.0,null,4
158.0,3.0,null,6
158.0,4.0,null,9
158.0,5.0,null,9
158.0,7.0,0.6666666666666666,9
158.0,8.0,null,3
158.0,9.0,null,1
158.0,10.0,null,3
158.0,12.0,-0.8333333333333333,8
158.0,13.0,null,5
158.0,14.0,null,6
158.0,15.0,null,8
158.0,16.0,null,3
158.0,17.0,null,2
158.0,19.0,1.0,8
159.0,1.0,null,5
159.0,2.0,null,3
159.0,3.0,null,4
159.0,4.0,null,8
159.0,5.0,null,8
159.0,7.0,0.6666666666666666,7
159.0,8.0,null,3
159.0,10.0,null,2
159.0,12.0,-0.8333333333333333,6
159.0,13.0,null,4
159.0,14.0,null,4
159.0,15.0,null,6
159.0,16.0,null,3
159.0,17.0,null,1
159.0,19.0,1.0,6
160.0,1.0,null,3
160.0,2.0,null,2
160.0,3.0,null,2
160.0,4.0,null,7
160.0,5.0,null,6
160.0,7.0,0.6666666666666666,4
160.0,8.0,null,3
160.0,10.0,null,1
160.0,12.0,-0.8333333333333333,3
160.0,13.0,null,2
160.0,14.0,null,2
160.0,15.0,null,3
160.0,16.0,null,4
160.0,19.0,1.0,3
161.0,4.0,0.0,6
161.0,5.0,-0.3333333333333333,4
161.0,6.0,null,2
161.0,7.0,0.6666666666666666,1
161.0,8.0,null,3
161.0,9.0,null,1
161.0,15.0,null,2
161.0,16.0,null,5
162.0,4.0,0.0,7
162.0,5.0,-0.3333333333333333,4
162.0,6.0,null,3
162.0,8.0,null,3
162.0,9.0,null,1
162.0,15.0,null,5
162.0,16.0,null,5
162.0,17.0,null,1
163.0,4.0,0.0,6
163.0,5.0,-0.3333333333333333,4
163.0,6.0,null,3
163.0,8.0,null,2
163.0,9.0,null,1
163.0,15.0,null,5
163.0,16.0,null,3
163.0,17.0,null,1
163.0,19.0,null,1
164.0,4.0,0.0,6
164.0,5.0,-0.3333333333333333,3
164.0,6.0,null,2
164.0,8.0,null,1
164.0,9.0,null,1
164.0,15.0,null,3
164.0,16.0,null,1
164.0,17.0,null,1
164.0,19.0,null,1
165.0,1.0,0.3333333333333333,1
165.0,2.0,-0.6666666666666666,1
165.0,3.0,null,1
165.0,4.0,0.0,5
165.0,5.0,-0.5,3
165.0,6.0,null,2
165.0,7.0,0.6666666666666666,1
165.0,9.0,null,1
165.0,10.0,0.3333333333333333,1
165.0,11.0,0.5,1
165.0,12.0,0.3333333333333333,1
165.0,13.0,0.3333333333333333,1
165.0,14.0,-0.3333333333333333,1
165.0,15.0,null,2
165.0,16.0,null,1
165.0,17.0,null,2
165.0,18.0,null,1
165.0,19.0,null,2
166.0,1.0,0.3333333333333333,3
166.0,2.0,-0.6666666666666666,3
166.0,3.0,null,2
166.0,4.0,0.0,6
166.0,5.0,-0.5,4
166.0,6.0,null,3
166.0,7.0,0.5833333333333333,3
166.0,8.0,null,1
166.0,9.0,null,3
166.0,10.0,null,3
166.0,11.0,0.3333333333333333,3
166.0,12.0,0.3333333333333333,3
166.0,13.0,0.6666666666666666,3
166.0,14.0,-0.3333333333333333,3
166.0,15.0,null,3
166.0,16.0,null,3
166.0,17.0,null,3
166.0,18.0,null,3
166.0,19.0,null,4
167.0,1.0,0.16666666666666666,6
167.0,2.0,-0.6666666666666666,6
167.0,3.0,null,2
167.0,4.0,0.0,7
167.0,5.0,-0.5,6
167.0,6.0,null,6
167.0,7.0,0.5833333333333333,6
167.0,8.0,null,1
167.0,9.0,null,3
167.0,10.0,null,5
167.0,11.0,0.3333333333333333,6
167.0,12.0,0.3333333333333333,6
167.0,13.0,0.6666666666666666,6
167.0,14.0,-0.3333333333333333,3
167.0,15.0,null,6
167.0,16.0,null,6
167.0,17.0,null,6
167.0,18.0,null,6
167.0,19.0,null,6
168.0,1.0,0.16666666666666666,6
168.0,2.0,-0.6666666666666666,6
168.0,3.0,null,2
168.0,4.0,0.0,6
168.0,5.0,-0.5,6
168.0,6.0,null,6
168.0,7.0,0.5833333333333333,6
168.0,8.0,null,2
168.0,9.0,null,3
168.0,10.0,null,5
168.0,11.0,0.3333333333333333,6
168.0,12.0,0.3333333333333333,6
168.0,13.0,0.3333333333333333,6
168.0,14.0,-0.3333333333333333,3
168.0,15.0,null,6
168.0,16.0,null,7
168.0,17.0,null,6
168.0,18.0,null,7
168.0,19.0,null,6
169.0,1.0,-0.08333333333333336,3
169.0,2.0,-0.6666666666666666,3
169.0,4.0,0.0,4
169.0,5.0,-0.5555555555555556,4
169.0,6.0,null,3
169.0,7.0,0.6666666666666666,3
169.0,8.0,null,2
169.0,9.0,null,1
169.0,10.0,-0.3333333333333333,3
169.0,11.0,0.5,3
169.0,12.0,0.3333333333333333,3
169.0,13.0,0.3333333333333333,3
169.0,14.0,null,1
169.0,15.0,null,4
169.0,16.0,null,4
169.0,17.0,null,3
169.0,18.0,null,5
169.0,19.0,null,3
170.0,1.0,-0.11111111111111116,1
170.0,2.0,-0.6666666666666666,1
170.0,4.0,0.0,4
170.0,5.0,-0.5555555555555556,4
170.0,6.0,null,1
170.0,7.0,0.6666666666666666,1
170.0,8.0,null,1
170.0,10.0,-0.3333333333333333,1
170.0,11.0,0.5,1
170.0,12.0,0.3333333333333333,1
170.0,13.0,0.3333333333333333,1
170.0,15.0,null,3
170.0,16.0,null,2
170.0,17.0,null,1
170.0,18.0,null,4
170.0,19.0,null,1
171.0,4.0,0.0,5
171.0,5.0,-0.5555555555555556,5
171.0,8.0,null,1
171.0,15.0,null,2
171.0,16.0,null,1
171.0,18.0,null,3
172.0,4.0,0.0,7
172.0,5.0,-0.5555555555555556,7
172.0,15.0,null,2
172.0,18.0,null,2
173.0,4.0,0.0,8
173.0,5.0,-0.5555555555555556,7
173.0,8.0,null,1
173.0,15.0,null,1
173.0,16.0,null,1
174.0,4.0,0.0,6
174.0,5.0,-0.4166666666666667,5
174.0,8.0,null,1
174.0,16.0,null,1
174.0,19.0,null,1
175.0,4.0,0.0,4
175.0,5.0,-0.4166666666666667,3
175.0,8.0,null,1
175.0,16.0,null,1
175.0,19.0,null,2
176.0,4.0,0.0,4
176.0,5.0,-0.5555555555555556,3
176.0,8.0,null,1
176.0,15.0,null,1
176.0,16.0,null,1
176.0,19.0,null,4
177.0,1.0,null,1
177.0,2.0,null,1
177.0,4.0,0.0,4
177.0,5.0,-0.16666666666666666,3
177.0,6.0,null,1
177.0,7.0,0.5333333333333333,4
177.0,8.0,0.3333333333333333,1
177.0,9.0,null,1
177.0,10.0,null,1
177.0,11.0,null,1
177.0,12.0,-0.3333333333333333,1
177.0,13.0,0.5555555555555555,1
177.0,14.0,null,1
177.0,15.0,0.4444444444444444,2
177.0,16.0,null,1
177.0,17.0,null,1
177.0,18.0,null,1
177.0,19.0,0.9166666666666666,5
178.0,1.0,null,2
178.0,2.0,null,2
178.0,4.0,0.0,5
178.0,5.0,-0.16666666666666666,4
178.0,6.0,null,2
178.0,7.0,0.5333333333333333,5
178.0,8.0,0.3333333333333333,2
178.0,9.0,null,2
178.0,10.0,null,2
178.0,11.0,null,2
178.0,12.0,-0.3333333333333333,2
178.0,13.0,0.5555555555555555,2
178.0,14.0,null,2
178.0,15.0,0.4444444444444444,3
178.0,16.0,null,2
178.0,17.0,null,2
178.0,18.0,null,2
178.0,19.0,0.9166666666666666,5
179.0,1.0,null,3
179.0,2.0,null,3
179.0,4.0,0.0,4
179.0,5.0,-0.16666666666666666,4
179.0,6.0,null,3
179.0,7.0,0.5333333333333333,4
179.0,8.0,0.3333333333333333,3
179.0,9.0,null,3
179.0,10.0,null,3
179.0,11.0,null,3
179.0,12.0,-0.3333333333333333,3
179.0,13.0,0.5555555555555555,3
179.0,14.0,null,3
179.0,15.0,0.4444444444444444,4
179.0,16.0,null,3
179.0,17.0,null,3
179.0,18.0,null,3
179.0,19.0,0.9166666666666666,4
180.0,1.0,null,3
180.0,2.0,null,3
180.0,4.0,0.0,3
180.0,5.0,-0.16666666666666666,3
180.0,6.0,null,3
180.0,7.0,0.5333333333333333,3
180.0,8.0,0.3333333333333333,3
180.0,9.0,null,3
180.0,10.0,null,3
180.0,11.0,null,4
180.0,12.0,-0.3333333333333333,3
180.0,13.0,0.5555555555555555,3
180.0,14.0,null,3
180.0,15.0,0.4444444444444444,3
180.0,16.0,null,3
180.0,17.0,null,3
180.0,18.0,null,3
180.0,19.0,0.9166666666666666,3
181.0,2.0,null,1
181.0,3.0,null,1
181.0,5.0,-0.16666666666666666,1
181.0,6.0,null,1
181.0,8.0,0.3333333333333333,1
181.0,11.0,null,3
181.0,14.0,null,1
181.0,17.0,null,1
182.0,2.0,null,3
182.0,3.0,null,3
182.0,5.0,-0.16666666666666666,3
182.0,6.0,null,3
182.0,8.0,0.3333333333333333,3
182.0,9.0,null,1
182.0,10.0,null,1
182.0,11.0,null,5
182.0,12.0,-0.3333333333333333,1
182.0,14.0,null,3
182.0,15.0,0.4444444444444444,1
182.0,16.0,null,2
182.0,17.0,null,3
182.0,19.0,0.9166666666666666,1
183.0,2.0,null,5
183.0,3.0,null,6
183.0,5.0,-0.16666666666666666,3
183.0,6.0,null,6
183.0,8.0,0.3333333333333333,6
183.0,9.0,null,3
183.0,10.0,null,3
183.0,11.0,null,8
183.0,12.0,-0.3333333333333333,3
183.0,14.0,null,5
183.0,15.0,0.4444444444444444,4
183.0,16.0,null,5
183.0,17.0,null,5
183.0,19.0,0.9166666666666666,3
184.0,2.0,null,6
184.0,3.0,null,9
184.0,5.0,-0.16666666666666666,3
184.0,6.0,null,9
184.0,8.0,0.3333333333333333,6
184.0,9.0,null,5
184.0,10.0,null,6
184.0,11.0,null,7
184.0,12.0,-0.3333333333333333,3
184.0,13.0,0.5555555555555555,2
184.0,14.0,null,5
184.0,15.0,0.4444444444444444,6
184.0,16.0,null,5
184.0,17.0,null,7
184.0,19.0,0.9166666666666666,3
185.0,2.0,null,4
185.0,3.0,null,6
185.0,5.0,null,1
185.0,6.0,null,6
185.0,8.0,null,4
185.0,9.0,null,5
185.0,10.0,null,6
185.0,11.0,null,5
185.0,12.0,null,3
185.0,13.0,0.3333333333333333,2
185.0,14.0,-0.3333333333333333,3
185.0,15.0,null,5
185.0,16.0,null,3
185.0,17.0,null,5
185.0,19.0,1.0,3
186.0,2.0,null,2
186.0,3.0,null,3
186.0,6.0,null,3
186.0,8.0,null,2
186.0,9.0,null,3
186.0,10.0,null,3
186.0,11.0,null,3
186.0,12.0,null,1
186.0,13.0,0.3333333333333333,2
186.0,14.0,-0.3333333333333333,1
186.0,15.0,null,3
186.0,16.0,null,1
186.0,17.0,null,3
186.0,19.0,1.0,1
187.0,2.0,null,1
187.0,3.0,null,1
187.0,6.0,null,1
187.0,8.0,null,1
187.0,9.0,null,1
187.0,10.0,null,1
187.0,11.0,null,2
187.0,13.0,0.3333333333333333,1
187.0,15.0,null,1
187.0,17.0,null,1
188.0,8.0,null,1
188.0,11.0,null,1
189.0,14.0,-0.3333333333333333,2
190.0,4.0,null,1
190.0,5.0,null,1
190.0,7.0,null,1
190.0,13.0,0.3333333333333333,1
190.0,14.0,-0.3333333333333333,2
190.0,19.0,1.0,1
191.0,4.0,null,2
191.0,5.0,null,3
191.0,7.0,null,3
191.0,13.0,0.3333333333333333,1
191.0,14.0,-0.3333333333333333,2
191.0,19.0,1.0,2
192.0,4.0,null,3
192.0,5.0,null,6
192.0,7.0,null,4
192.0,13.0,0.3333333333333333,2
192.0,14.0,-0.3333333333333333,1
192.0,18.0,0.3333333333333333,1
192.0,19.0,1.0,3
193.0,1.0,0.3333333333333333,1
193.0,4.0,null,4
193.0,5.0,null,7
193.0,7.0,0.0,4
193.0,8.0,null,2
193.0,9.0,null,1
193.0,10.0,null,1
193.0,12.0,null,1
193.0,13.0,null,3
193.0,14.0,null,1
193.0,16.0,null,1
193.0,17.0,null,1
193.0,18.0,null,2
193.0,19.0,null,4
194.0,1.0,0.3333333333333333,2
194.0,4.0,null,6
194.0,5.0,null,7
194.0,6.0,null,1
194.0,7.0,0.0,3
194.0,8.0,null,4
194.0,9.0,null,2
194.0,10.0,null,3
194.0,12.0,null,3
194.0,13.0,null,3
194.0,14.0,null,3
194.0,16.0,null,3
194.0,17.0,null,2
194.0,18.0,null,3
194.0,19.0,null,5
195.0,1.0,0.3333333333333333,4
195.0,3.0,null,1
195.0,4.0,null,8
195.0,5.0,null,8
195.0,6.0,null,3
195.0,7.0,0.0,5
195.0,8.0,null,6
195.0,9.0,null,3
195.0,10.0,null,6
195.0,11.0,null,1
195.0,12.0,null,5
195.0,13.0,null,6
195.0,14.0,null,6
195.0,15.0,null,1
195.0,16.0,null,5
195.0,17.0,null,3
195.0,18.0,null,6
195.0,19.0,null,7
196.0,1.0,0.3333333333333333,7
196.0,2.0,null,1
196.0,3.0,null,3
196.0,4.0,null,9
196.0,5.0,null,9
196.0,6.0,null,6
196.0,7.0,0.0,7
196.0,8.0,null,8
196.0,9.0,null,5
196.0,10.0,null,9
196.0,11.0,null,4
196.0,12.0,null,8
196.0,13.0,null,8
196.0,14.0,null,9
196.0,15.0,null,4
196.0,16.0,null,8
196.0,17.0,null,3
196.0,18.0,null,8
196.0,19.0,null,9
197.0,1.0,0.3333333333333333,8
197.0,2.0,null,4
197.0,3.0,null,6
197.0,4.0,null,9
197.0,5.0,null,9
197.0,6.0,null,9
197.0,7.0,0.0,9
197.0,8.0,null,8
197.0,9.0,null,6
197.0,10.0,null,9
197.0,11.0,null,7
197.0,12.0,null,8
197.0,13.0,null,9
197.0,14.0,null,9
197.0,15.0,null,7
197.0,16.0,null,8
197.0,17.0,null,2
197.0,18.0,null,9
197.0,19.0,null,9
198.0,1.0,0.3333333333333333,7
198.0,2.0,null,5
198.0,3.0,null,7
198.0,4.0,null,9
198.0,5.0,null,9
198.0,6.0,null,8
198.0,7.0,0.0,8
198.0,8.0,null,7
198.0,9.0,null,7
198.0,10.0,null,9
198.0,11.0,null,8
198.0,12.0,null,7
198.0,13.0,null,8
198.0,14.0,null,9
198.0,15.0,null,7
198.0,16.0,null,7
198.0,17.0,null,1
198.0,18.0,null,9
198.0,19.0,null,8
199.0,1.0,0.3333333333333333,7
199.0,2.0,null,7
199.0,3.0,null,8
199.0,4.0,null,9
199.0,5.0,null,9
199.0,6.0,null,7
199.0,7.0,0.0,8
199.0,8.0,null,8
199.0,9.0,null,8
199.0,10.0,null,9
199.0,11.0,null,9
199.0,12.0,null,7
199.0,13.0,null,7
199.0,14.0,null,9
199.0,15.0,null,8
199.0,16.0,null,8
199.0,18.0,null,9
199.0,19.0,null,7
200.0,1.0,0.3333333333333333,6
200.0,2.0,null,5
200.0,3.0,null,6
200.0,4.0,null,9
200.0,5.0,null,9
200.0,6.0,null,4
200.0,7.0,0.0,5
200.0,8.0,null,6
200.0,9.0,null,8
200.0,10.0,null,8
200.0,11.0,null,7
200.0,12.0,null,4
200.0,13.0,null,4
200.0,14.0,null,8
200.0,15.0,null,5
200.0,16.0,null,6
200.0,18.0,null,6
200.0,19.0,null,4
201.0,1.0,null,6
201.0,2.0,-1.0,2
201.0,3.0,null,4
201.0,4.0,-0.3333333333333333,9
201.0,5.0,null,9
201.0,6.0,null,1
201.0,7.0,0.3333333333333333,5
201.0,8.0,null,4
201.0,9.0,null,8
201.0,10.0,null,8
201.0,11.0,null,6
201.0,12.0,null,1
201.0,13.0,null,3
201.0,14.0,null,8
201.0,15.0,null,5
201.0,16.0,null,4
201.0,18.0,null,5
201.0,19.0,null,3
202.0,1.0,null,5
202.0,2.0,-1.0,1
202.0,3.0,null,3
202.0,4.0,-0.3333333333333333,9
202.0,5.0,-0.6666666666666666,8
202.0,6.0,null,2
202.0,7.0,0.3333333333333333,7
202.0,8.0,null,4
202.0,9.0,null,6
202.0,10.0,null,7
202.0,11.0,null,4
202.0,12.0,null,1
202.0,13.0,null,4
202.0,14.0,null,7
202.0,15.0,null,7
202.0,16.0,null,2
202.0,18.0,null,5
202.0,19.0,null,5
203.0,1.0,null,5
203.0,2.0,-1.0,1
203.0,3.0,null,3
203.0,4.0,-0.3333333333333333,9
203.0,5.0,-0.6666666666666666,6
203.0,6.0,null,2
203.0,7.0,0.3333333333333333,8
203.0,8.0,null,5
203.0,9.0,null,3
203.0,10.0,null,5
203.0,11.0,null,3
203.0,13.0,null,4
203.0,14.0,null,6
203.0,15.0,null,7
203.0,16.0,null,1
203.0,18.0,null,6
203.0,19.0,null,6
204.0,1.0,null,3
204.0,2.0,-1.0,1
204.0,3.0,null,2
204.0,4.0,-0.3333333333333333,6
204.0,5.0,-0.6666666666666666,3
204.0,6.0,null,2
204.0,7.0,0.3333333333333333,6
204.0,8.0,null,4
204.0,9.0,null,1
204.0,10.0,null,3
204.0,11.0,null,1
204.0,13.0,null,3
204.0,14.0,null,4
204.0,15.0,null,5
204.0,16.0,null,1
204.0,18.0,null,6
204.0,19.0,null,5
205.0,1.0,null,3
205.0,2.0,-1.0,1
205.0,3.0,null,2
205.0,4.0,-0.3333333333333333,3
205.0,6.0,null,2
205.0,7.0,0.3333333333333333,4
205.0,8.0,null,4
205.0,10.0,null,2
205.0,13.0,null,3
205.0,14.0,null,3
205.0,15.0,null,4
205.0,16.0,null,1
205.0,18.0,null,5
205.0,19.0,null,4
206.0,1.0,null,3
206.0,2.0,-1.0,1
206.0,3.0,null,1
206.0,4.0,-0.3333333333333333,1
206.0,6.0,null,1
206.0,7.0,0.3333333333333333,3
206.0,8.0,null,3
206.0,10.0,null,1
206.0,13.0,null,3
206.0,14.0,null,2
206.0,15.0,null,4
206.0,16.0,null,2
206.0,18.0,null,5
206.0,19.0,null,3
207.0,1.0,null,3
207.0,7.0,0.3333333333333333,4
207.0,8.0,null,3
207.0,13.0,null,4
207.0,14.0,null,2
207.0,15.0,null,5
207.0,16.0,null,3
207.0,18.0,null,6
207.0,19.0,null,4
208.0,1.0,null,4
208.0,2.0,-1.0,1
208.0,3.0,null,1
208.0,4.0,null,1
208.0,5.0,-0.6666666666666666,1
208.0,6.0,null,1
208.0,7.0,0.3333333333333333,5
208.0,8.0,null,4
208.0,11.0,null,1
208.0,13.0,null,6
208.0,14.0,null,3
208.0,15.0,null,7
208.0,16.0,null,4
208.0,18.0,null,7
208.0,19.0,null,5
209.0,1.0,-0.6666666666666666,4
209.0,2.0,null,3
209.0,3.0,0.3333333333333333,3
209.0,4.0,0.3333333333333333,3
209.0,5.0,0.3333333333333333,3
209.0,6.0,null,3
209.0,7.0,0.4444444444444444,6
209.0,8.0,null,5
209.0,11.0,0.3333333333333333,3
209.0,13.0,0.6666666666666666,7
209.0,14.0,null,5
209.0,15.0,null,7
209.0,16.0,0.6666666666666666,5
209.0,18.0,null,7
209.0,19.0,1.0,6
210.0,1.0,-0.6666666666666666,5
210.0,2.0,null,5
210.0,3.0,0.3333333333333333,5
210.0,4.0,0.3333333333333333,6
210.0,5.0,0.3333333333333333,6
210.0,6.0,null,5
210.0,7.0,0.4444444444444444,7
210.0,8.0,null,6
210.0,11.0,0.3333333333333333,5
210.0,13.0,0.6666666666666666,7
210.0,14.0,null,5
210.0,15.0,null,7
210.0,16.0,0.6666666666666666,6
210.0,18.0,null,7
210.0,19.0,1.0,7
211.0,1.0,-0.6666666666666666,4
211.0,2.0,null,5
211.0,3.0,0.3333333333333333,6
211.0,4.0,0.3333333333333333,7
211.0,5.0,0.3333333333333333,9
211.0,6.0,null,6
211.0,7.0,0.4444444444444444,8
211.0,8.0,null,6
211.0,10.0,null,1
211.0,11.0,0.3333333333333333,5
211.0,13.0,0.6666666666666666,6
211.0,14.0,null,5
211.0,15.0,null,6
211.0,16.0,0.6666666666666666,5
211.0,18.0,null,6
211.0,19.0,1.0,7
212.0,1.0,-0.6666666666666666,2
212.0,2.0,null,2
212.0,3.0,0.3333333333333333,3
212.0,4.0,0.3333333333333333,4
212.0,5.0,0.3333333333333333,7
212.0,6.0,null,3
212.0,7.0,0.4444444444444444,5
212.0,8.0,null,3
212.0,10.0,null,1
212.0,11.0,0.3333333333333333,2
212.0,13.0,0.6666666666666666,3
212.0,14.0,null,3
212.0,15.0,null,3
212.0,16.0,0.6666666666666666,2
212.0,18.0,null,3
212.0,19.0,1.0,4
213.0,1.0,-0.6666666666666666,1
213.0,4.0,0.3333333333333333,4
213.0,5.0,0.3333333333333333,6
213.0,7.0,0.4444444444444444,4
213.0,18.0,null,2
213.0,19.0,1.0,3
214.0,1.0,-0.6666666666666666,2
214.0,2.0,null,1
214.0,4.0,0.0,6
214.0,5.0,0.0,7
214.0,7.0,0.4444444444444444,6
214.0,11.0,0.3333333333333333,1
214.0,13.0,0.6666666666666666,1
214.0,16.0,null,1
214.0,18.0,null,5
214.0,19.0,null,3
215.0,1.0,-0.6666666666666666,2
215.0,2.0,null,1
215.0,4.0,0.0,5
215.0,5.0,0.0,6
215.0,7.0,0.4166666666666666,5
215.0,11.0,0.5,1
215.0,13.0,0.6666666666666666,1
215.0,16.0,null,1
215.0,18.0,null,5
215.0,19.0,null,2
216.0,1.0,-0.6666666666666666,2
216.0,2.0,null,1
216.0,4.0,0.0,3
216.0,5.0,0.0,3
216.0,7.0,0.4166666666666666,3
216.0,11.0,0.5,1
216.0,13.0,0.6666666666666666,1
216.0,16.0,null,1
216.0,18.0,null,3
216.0,19.0,null,2
217.0,1.0,-0.3333333333333333,1
217.0,2.0,null,1
217.0,4.0,0.0,1
217.0,5.0,-0.3333333333333333,1
217.0,7.0,0.6666666666666666,1
217.0,11.0,0.5,1
217.0,13.0,0.6666666666666666,1
217.0,16.0,null,1
217.0,18.0,null,1
217.0,19.0,null,1
227.0,2.0,null,1
227.0,3.0,null,1
227.0,4.0,null,1
227.0,5.0,null,1
227.0,9.0,-0.3333333333333333,1
227.0,18.0,0.8333333333333334,1
228.0,2.0,null,2
228.0,3.0,null,3
